,Weekday,Month,DateDelta,Zip,Latitude,Longitude,air,precip,ppsf_doll,ppsf_doll_pred,Date,Year
19226,-0.9749279121818236,-0.866025403784439,1704.0,95765,38.75,238.75,18.230070000000012,3.95,197.0,197.6,2016-10-01,2016
18364,0.0,-0.866025403784439,243.0,95842,38.75,238.75,18.846370000000036,0.5,93.0,91.6,2012-10-01,2012
19731,-0.433883739117558,0.8660254037844386,2557.0,95841,38.75,238.75,8.77615000000003,7.24,195.0,195.7,2019-02-01,2019
15068,0.43388373911755823,0.5000000000000003,820.0,68136,41.25,263.75,17.264250000000004,2.49,97.0,96.4,2014-05-01,2014
4754,-0.433883739117558,-1.0,2039.0,27581,36.25,281.25,21.96407000000005,2.0,121.0,120.1,2017-09-01,2017
15013,-0.7818314824680299,-2.4492935982947064e-16,669.0,68136,41.25,263.75,-5.416269999999997,0.05,96.0,93.4,2013-12-01,2013
19319,0.9749279121818236,1.0,1855.0,95843,38.75,238.75,14.332480000000032,1.81,185.0,183.2,2017-03-01,2017
8817,0.9749279121818236,0.49999999999999994,2891.0,32746,28.75,278.75,17.6019,0.23,159.0,158.9,2020-01-01,2020
6948,0.9749279121818236,0.49999999999999994,700.0,32765,28.75,278.75,13.496000000000038,2.66,111.0,111.6,2014-01-01,2014
19486,0.0,0.49999999999999994,2161.0,95628,38.75,238.75,10.611080000000015,3.0,221.0,216.8,2018-01-01,2018
19953,-0.7818314824680299,1.0,2951.0,95621,38.75,238.75,12.334500000000048,1.77,231.0,240.0,2020-03-01,2020
15199,-0.433883739117558,0.5000000000000003,1185.0,68135,41.25,263.75,15.846500000000049,4.48,95.0,96.9,2015-05-01,2015
8014,0.43388373911755823,1.2246467991473532e-16,1947.0,32765,28.75,278.75,26.933250000000044,6.99,143.0,137.4,2017-06-01,2017
19976,0.9749279121818236,0.8660254037844387,2982.0,95662,38.75,238.75,16.78830000000005,1.11,261.0,279.5,2020-04-01,2020
17695,0.43388373911755823,-0.866025403784439,1338.0,92236,33.75,243.75,21.37963000000002,0.29,126.0,125.2,2015-10-01,2015
15721,0.9749279121818236,0.5000000000000003,2646.0,68022,41.25,263.75,15.542930000000013,5.8,131.0,133.6,2019-05-01,2019
10301,-0.433883739117558,0.8660254037844387,1521.0,37721,36.25,276.25,15.384730000000047,2.39,96.0,91.9,2016-04-01,2016
14953,0.0,-0.4999999999999997,516.0,68069,41.25,263.75,23.83862000000005,0.66,94.0,96.0,2013-07-01,2013
18482,0.9749279121818236,0.5000000000000003,455.0,95662,38.75,238.75,20.368460000000027,0.1,171.0,171.9,2013-05-01,2013
2763,0.43388373911755823,0.8660254037844387,3347.0,10541,41.25,286.25,10.616240000000005,2.4,240.0,228.3,2021-04-01,2021
15186,0.9749279121818236,0.8660254037844387,1155.0,68118,41.25,263.75,11.892570000000035,2.35,83.0,86.9,2015-04-01,2015
19532,0.43388373911755823,1.0,2220.0,95765,38.75,238.75,12.308500000000038,3.94,220.0,220.9,2018-03-01,2018
20015,0.0,1.2246467991473532e-16,3043.0,95678,38.75,238.75,24.032219999999995,0.03,259.0,266.3,2020-06-01,2020
8459,-0.9749279121818236,-2.4492935982947064e-16,2495.0,32701,28.75,278.75,17.617060000000038,5.33,129.0,128.2,2018-12-01,2018
2492,-0.433883739117558,0.5000000000000003,3012.0,10549,41.25,286.25,14.47048000000001,1.41,268.0,253.7,2020-05-01,2020
5749,0.7818314824680298,-1.0,3135.0,29572,33.75,281.25,23.905700000000024,5.18,182.0,183.7,2020-09-01,2020
7887,0.9749279121818236,0.8660254037844386,1827.0,32701,28.75,278.75,19.62435000000005,1.01,93.0,99.4,2017-02-01,2017
15839,-0.7818314824680299,1.0,2951.0,68138,41.25,263.75,6.365750000000048,1.79,119.0,116.6,2020-03-01,2020
17129,0.9749279121818236,1.0,1855.0,83703,43.75,243.75,7.238730000000032,2.13,161.0,163.0,2017-03-01,2017
17888,-0.433883739117558,1.2246467991473532e-16,2312.0,92253,33.75,243.75,23.607140000000015,0.01,218.0,217.9,2018-06-01,2018
15718,0.0,0.8660254037844387,2616.0,68138,41.25,263.75,12.078640000000007,1.57,109.0,110.9,2019-04-01,2019
20122,0.7818314824680298,-2.4492935982947064e-16,3226.0,95677,38.75,238.75,9.473320000000001,0.96,273.0,322.3,2020-12-01,2020
5323,0.9749279121818236,0.5000000000000003,2646.0,28697,36.25,278.75,19.355430000000013,2.43,90.0,92.6,2019-05-01,2019
8142,0.9749279121818236,-0.5000000000000004,2100.0,32750,28.75,278.75,20.705399999999997,1.17,136.0,134.0,2017-11-01,2017
1915,-0.433883739117558,1.2246467991473532e-16,2312.0,10546,41.25,286.25,20.388400000000047,1.99,302.0,248.2,2018-06-01,2018
2623,0.43388373911755823,-0.866025403784439,3165.0,10589,41.25,286.25,12.973100000000045,3.71,297.0,287.0,2020-10-01,2020
17959,-0.9749279121818236,1.2246467991473532e-16,2677.0,92236,33.75,243.75,23.045830000000024,0.07,165.0,163.6,2019-06-01,2019
18323,0.9749279121818236,-0.8660254037844385,182.0,95678,38.75,238.75,24.962670000000003,0.01,125.0,127.5,2012-08-01,2012
10389,0.43388373911755823,0.8660254037844386,2192.0,37721,36.25,276.25,10.202080000000024,8.12,110.0,99.8,2018-02-01,2018
16310,0.0,0.49999999999999994,2161.0,74063,36.25,263.75,2.2048300000000154,0.31,87.0,88.3,2018-01-01,2018
14721,0.43388373911755823,-0.8660254037844385,2738.0,64019,38.75,266.25,24.482230000000015,5.39,77.0,88.7,2019-08-01,2019
11166,0.7818314824680298,-1.0,3135.0,44241,41.25,278.75,16.87444000000005,2.9,125.0,110.2,2020-09-01,2020
5848,0.9749279121818236,0.5000000000000003,455.0,30025,33.75,276.25,19.899699999999996,3.85,61.0,61.5,2013-05-01,2013
6084,-0.9749279121818236,0.8660254037844387,1886.0,30054,33.75,276.25,19.366540000000043,4.56,80.0,83.1,2017-04-01,2017
15700,-0.433883739117558,1.0,2585.0,68064,41.25,263.75,1.207270000000051,2.28,135.0,125.3,2019-03-01,2019
7363,-0.433883739117558,0.5000000000000003,1185.0,32751,28.75,278.75,26.09650000000005,1.97,132.0,124.5,2015-05-01,2015
17912,0.0,-0.866025403784439,2434.0,92253,33.75,243.75,18.937000000000012,0.45,213.0,211.1,2018-10-01,2018
17121,0.9749279121818236,0.8660254037844386,1827.0,83616,43.75,243.75,1.9681000000000495,1.83,154.0,156.1,2017-02-01,2017
7726,-0.433883739117558,-0.4999999999999997,1612.0,32750,28.75,278.75,29.336569999999995,2.52,119.0,123.0,2016-07-01,2016
13981,-0.9749279121818236,-0.4999999999999997,1977.0,61350,41.25,271.25,23.67303000000004,3.64,86.0,77.6,2017-07-01,2017
13662,0.43388373911755823,1.0,29.0,61364,41.25,271.25,12.45016000000004,1.35,28.0,44.3,2012-03-01,2012
19389,-0.9749279121818236,-0.4999999999999997,1977.0,95841,38.75,238.75,26.73553000000004,0.01,191.0,185.3,2017-07-01,2017
18031,0.0,1.2246467991473532e-16,3043.0,92236,33.75,243.75,22.563469999999995,0.02,171.0,172.1,2020-06-01,2020
10734,0.0,-1.0,943.0,44241,41.25,278.75,17.059230000000014,1.57,95.0,85.1,2014-09-01,2014
10058,0.7818314824680298,-1.0,3135.0,37090,36.25,273.75,22.030700000000024,2.65,158.0,158.0,2020-09-01,2020
19674,0.43388373911755823,-0.5000000000000004,2465.0,95746,38.75,238.75,13.015800000000013,2.97,266.0,269.0,2018-11-01,2018
15859,-0.433883739117558,0.5000000000000003,3012.0,68135,41.25,263.75,15.40798000000001,3.11,117.0,112.7,2020-05-01,2020
6111,-0.433883739117558,-1.0,2039.0,30656,33.75,276.25,22.68282000000005,3.09,95.0,94.5,2017-09-01,2017
6741,0.9749279121818236,0.5000000000000003,455.0,32771,28.75,278.75,23.993460000000027,4.56,77.0,76.8,2013-05-01,2013
6171,-0.9749279121818236,-1.0,2404.0,30656,33.75,276.25,26.45297000000005,2.01,101.0,102.6,2018-09-01,2018
13366,0.9749279121818236,0.8660254037844387,2982.0,54601,43.75,268.75,7.100800000000049,1.37,106.0,108.9,2020-04-01,2020
19522,0.43388373911755823,1.0,2220.0,95628,38.75,238.75,12.308500000000038,3.94,228.0,226.6,2018-03-01,2018
3600,-0.9749279121818236,0.8660254037844386,731.0,21662,38.75,283.75,1.8434700000000248,3.27,354.0,197.7,2014-02-01,2014
17252,0.43388373911755823,-0.5000000000000004,2465.0,83714,43.75,243.75,3.109550000000013,0.91,184.0,179.6,2018-11-01,2018
15284,-0.433883739117558,0.49999999999999994,1430.0,68116,41.25,263.75,-3.5628999999999564,0.47,99.0,97.2,2016-01-01,2016
17341,-0.9749279121818236,0.8660254037844386,2922.0,83713,43.75,243.75,2.224700000000041,1.26,182.0,194.0,2020-02-01,2020
14450,0.0,-0.866025403784439,2434.0,63383,38.75,268.75,14.843260000000043,3.47,129.0,119.0,2018-10-01,2018
16100,0.43388373911755823,1.0,29.0,74063,36.25,263.75,16.20016000000004,3.99,65.0,72.5,2012-03-01,2012
17509,-0.433883739117558,1.0,394.0,92236,33.75,243.75,13.307900000000018,0.21,72.0,81.0,2013-03-01,2013
6738,0.9749279121818236,0.5000000000000003,455.0,32750,28.75,278.75,23.993460000000027,4.56,84.0,93.7,2013-05-01,2013
9286,-0.7818314824680299,0.8660254037844386,1096.0,35953,33.75,273.75,4.130359999999996,3.11,70.0,70.9,2015-02-01,2015
10010,0.9749279121818236,0.49999999999999994,2891.0,37090,36.25,273.75,6.383140000000026,4.69,150.0,150.7,2020-01-01,2020
9776,-0.9749279121818236,-0.866025403784439,1704.0,37090,36.25,273.75,18.823820000000012,0.15,122.0,108.5,2016-10-01,2016
4328,0.43388373911755823,-0.8660254037844385,2738.0,21665,38.75,283.75,25.794730000000015,2.44,114.0,319.1,2019-08-01,2019
17894,-0.7818314824680299,-0.4999999999999997,2342.0,92253,33.75,243.75,29.233180000000004,0.2,217.0,216.8,2018-07-01,2018
7178,0.9749279121818236,-0.866025403784439,973.0,32730,28.75,278.75,23.63497000000001,1.63,69.0,81.1,2014-10-01,2014
2619,0.43388373911755823,-0.866025403784439,3165.0,10570,41.25,286.25,12.973100000000045,3.71,325.0,308.7,2020-10-01,2020
5198,-0.9749279121818236,0.8660254037844387,1886.0,28697,36.25,278.75,14.741540000000043,4.49,80.0,94.6,2017-04-01,2017
1823,0.43388373911755823,0.8660254037844386,2192.0,10589,41.25,286.25,3.0770800000000236,4.43,276.0,246.4,2018-02-01,2018
16391,0.9749279121818236,0.8660254037844387,2982.0,74063,36.25,263.75,14.41330000000005,2.81,98.0,98.7,2020-04-01,2020
18642,-0.9749279121818236,0.8660254037844386,731.0,95650,38.75,238.75,12.093470000000025,4.55,211.0,218.6,2014-02-01,2014
1938,-0.7818314824680299,-0.4999999999999997,2342.0,10541,41.25,286.25,24.295680000000004,4.11,193.0,198.8,2018-07-01,2018
18862,-0.7818314824680299,0.8660254037844386,1096.0,95677,38.75,238.75,13.630359999999996,1.53,183.0,189.2,2015-02-01,2015
1242,0.7818314824680298,1.0,1490.0,10549,41.25,286.25,7.394680000000051,0.98,256.0,247.6,2016-03-01,2016
6223,0.43388373911755823,-0.8660254037844385,2738.0,30025,33.75,276.25,26.919730000000015,3.23,101.0,104.9,2019-08-01,2019
17022,0.7818314824680298,-1.0,1308.0,83704,43.75,243.75,16.919430000000034,0.72,105.0,108.2,2015-09-01,2015
15031,-0.9749279121818236,0.8660254037844386,731.0,68116,41.25,263.75,-5.750279999999975,0.44,95.0,90.0,2014-02-01,2014
18563,-0.7818314824680299,-1.0,578.0,95843,38.75,238.75,22.618740000000003,0.32,145.0,136.7,2013-09-01,2013
1348,-0.433883739117558,-0.4999999999999997,1612.0,10589,41.25,286.25,24.586569999999995,3.35,267.0,237.9,2016-07-01,2016
15033,-0.9749279121818236,0.8660254037844386,731.0,68130,41.25,263.75,-5.750279999999975,0.44,96.0,100.0,2014-02-01,2014
6110,-0.433883739117558,-1.0,2039.0,30655,33.75,276.25,22.68282000000005,3.09,92.0,92.5,2017-09-01,2017
13438,-0.9749279121818236,-1.0,213.0,56450,46.25,266.25,14.094960000000015,0.33,123.0,109.0,2012-09-01,2012
18744,-0.433883739117558,-0.8660254037844385,912.0,95608,38.75,238.75,25.07916,0.18,183.0,180.2,2014-08-01,2014
6633,0.7818314824680298,0.49999999999999994,335.0,32746,28.75,278.75,18.656240000000025,0.06,98.0,92.5,2013-01-01,2013
2588,0.7818314824680298,-1.0,3135.0,10541,41.25,286.25,18.655700000000024,2.66,215.0,210.5,2020-09-01,2020
10463,0.43388373911755823,-0.8660254037844385,2738.0,37807,36.25,276.25,25.669730000000015,2.38,123.0,99.9,2019-08-01,2019
17425,0.43388373911755823,0.8660254037844387,3347.0,83713,43.75,243.75,9.710000000000036,0.79,255.0,263.1,2021-04-01,2021
18450,-0.433883739117558,1.0,394.0,95746,38.75,238.75,13.964140000000043,0.78,197.0,165.9,2013-03-01,2013
5767,0.0,1.0,3316.0,29572,33.75,281.25,14.861900000000048,2.1,191.0,186.5,2021-03-01,2021
18550,-0.7818314824680299,-1.0,578.0,95628,38.75,238.75,22.618740000000003,0.32,171.0,173.8,2013-09-01,2013
2111,-0.433883739117558,0.8660254037844386,2557.0,10536,41.25,286.25,0.46365000000002965,2.52,245.0,249.8,2019-02-01,2019
6274,0.0,1.2246467991473532e-16,3043.0,30054,33.75,276.25,25.063469999999995,2.26,101.0,111.9,2020-06-01,2020
6176,0.0,-0.866025403784439,2434.0,30656,33.75,276.25,19.343260000000043,3.58,100.0,102.8,2018-10-01,2018
8222,0.43388373911755823,0.8660254037844386,2192.0,32765,28.75,278.75,21.827080000000024,0.76,144.0,150.2,2018-02-01,2018
6456,-0.433883739117558,1.2246467991473532e-16,121.0,32773,28.75,278.75,26.40127000000001,9.55,58.0,59.6,2012-06-01,2012
3460,0.7818314824680298,0.49999999999999994,335.0,21671,38.75,283.75,4.1875,2.58,104.0,126.6,2013-01-01,2013
2342,-0.433883739117558,-0.5000000000000004,2830.0,10549,41.25,286.25,4.47616000000005,1.71,245.0,268.4,2019-11-01,2019
11071,0.9749279121818236,0.5000000000000003,2646.0,44255,41.25,278.75,15.730430000000013,2.87,106.0,104.1,2019-05-01,2019
19388,-0.9749279121818236,-0.4999999999999997,1977.0,95765,38.75,238.75,26.73553000000004,0.01,206.0,215.7,2017-07-01,2017
13206,0.7818314824680298,-0.8660254037844385,2008.0,54601,43.75,268.75,19.75576000000001,1.88,100.0,101.6,2017-08-01,2017
5941,-0.9749279121818236,-0.5000000000000004,1004.0,30656,33.75,276.25,9.240170000000035,3.0,87.0,79.1,2014-11-01,2014
19089,0.7818314824680298,1.0,1490.0,95621,38.75,238.75,14.30093000000005,5.0,172.0,185.2,2016-03-01,2016
6534,-0.9749279121818236,-1.0,213.0,32773,28.75,278.75,27.00120000000004,3.67,59.0,58.0,2012-09-01,2012
14754,0.7818314824680298,-2.4492935982947064e-16,3226.0,64093,38.75,266.25,2.379570000000001,0.94,101.0,105.4,2020-12-01,2020
8427,0.0,-0.866025403784439,2434.0,32746,28.75,278.75,25.530760000000043,1.47,152.0,153.5,2018-10-01,2018
18508,-0.9749279121818236,1.2246467991473532e-16,486.0,95842,38.75,238.75,23.620400000000018,0.16,124.0,118.4,2013-06-01,2013
18253,-0.7818314824680299,0.8660254037844387,60.0,95747,38.75,238.75,15.405570000000012,1.69,137.0,139.8,2012-04-01,2012
18203,0.43388373911755823,0.8660254037844387,3347.0,93927,36.25,238.75,11.272500000000036,0.03,315.0,283.1,2021-04-01,2021
14638,0.0,0.8660254037844386,1461.0,64093,38.75,266.25,4.569760000000031,0.33,77.0,79.9,2016-02-01,2016
5560,0.0,1.2246467991473532e-16,1216.0,29572,33.75,281.25,27.292020000000036,4.08,135.0,143.1,2015-06-01,2015
5773,0.9749279121818236,0.8660254037844386,0.0,30025,33.75,276.25,10.70025000000004,1.95,53.0,48.8,2012-02-01,2012
16880,-0.7818314824680299,-1.0,578.0,83714,43.75,243.75,17.212500000000034,1.43,116.0,112.4,2013-09-01,2013
19281,-0.7818314824680299,0.49999999999999994,1796.0,95841,38.75,238.75,8.295900000000017,8.36,163.0,152.5,2017-01-01,2017
17298,0.0,-0.4999999999999997,2707.0,83704,43.75,243.75,22.547020000000032,0.09,167.0,170.5,2019-07-01,2019
17204,0.43388373911755823,1.0,2220.0,83714,43.75,243.75,5.402250000000038,1.36,162.0,165.1,2018-03-01,2018
2772,0.43388373911755823,0.8660254037844387,3347.0,10588,41.25,286.25,10.616240000000005,2.4,242.0,260.5,2021-04-01,2021
7415,0.9749279121818236,-0.4999999999999997,1246.0,32751,28.75,278.75,28.286519999999996,6.97,128.0,127.2,2015-07-01,2015
13127,-0.433883739117558,0.8660254037844387,1521.0,54603,43.75,268.75,9.072230000000047,1.27,90.0,81.4,2016-04-01,2016
6693,0.0,0.8660254037844387,425.0,32708,28.75,278.75,23.009119999999996,2.87,92.0,92.1,2013-04-01,2013
6081,0.9749279121818236,1.0,1855.0,30656,33.75,276.25,13.707480000000032,2.16,86.0,89.0,2017-03-01,2017
18180,0.9749279121818236,0.5000000000000003,2646.0,93927,36.25,238.75,11.886680000000013,0.96,260.0,232.2,2019-05-01,2019
1299,-0.7818314824680299,0.5000000000000003,1551.0,10598,41.25,286.25,15.413139999999999,2.58,219.0,209.6,2016-05-01,2016
17242,0.0,-0.866025403784439,2434.0,83702,43.75,243.75,9.655760000000043,0.96,239.0,228.2,2018-10-01,2018
19183,0.0,-0.8660254037844385,1643.0,95661,38.75,238.75,24.963160000000016,0.01,215.0,222.2,2016-08-01,2016
19521,0.43388373911755823,1.0,2220.0,95621,38.75,238.75,12.308500000000038,3.94,224.0,221.4,2018-03-01,2018
18863,-0.7818314824680299,0.8660254037844386,1096.0,95678,38.75,238.75,13.630359999999996,1.53,187.0,185.0,2015-02-01,2015
7289,-0.7818314824680299,1.0,1124.0,32701,28.75,278.75,21.95016000000004,0.76,76.0,74.0,2015-03-01,2015
14912,-0.433883739117558,1.0,394.0,68130,41.25,263.75,1.401640000000043,1.14,102.0,98.5,2013-03-01,2013
7550,-0.433883739117558,0.49999999999999994,1430.0,32707,28.75,278.75,14.874600000000044,3.77,103.0,104.6,2016-01-01,2016
2293,-0.7818314824680299,-1.0,2769.0,10562,41.25,286.25,19.290220000000033,0.67,234.0,248.9,2019-09-01,2019
14177,0.43388373911755823,-0.866025403784439,3165.0,61364,41.25,271.25,10.473100000000045,2.27,61.0,55.7,2020-10-01,2020
7806,-0.9749279121818236,-0.866025403784439,1704.0,32765,28.75,278.75,24.636320000000012,2.8,134.0,130.1,2016-10-01,2016
10922,-0.9749279121818236,0.8660254037844387,1886.0,44266,41.25,278.75,12.210300000000018,3.13,81.0,80.7,2017-04-01,2017
14548,0.7818314824680298,0.5000000000000003,90.0,64093,38.75,266.25,21.157600000000002,1.86,77.0,75.7,2012-05-01,2012
15423,0.9749279121818236,0.8660254037844386,1827.0,68007,41.25,263.75,3.2806000000000495,0.53,108.0,109.6,2017-02-01,2017
9354,-0.433883739117558,-2.4492935982947064e-16,2130.0,35953,33.75,273.75,7.612420000000043,2.8,67.0,81.1,2017-12-01,2017
1925,-0.7818314824680299,-0.4999999999999997,2342.0,10501,41.25,286.25,24.295680000000004,4.11,212.0,285.2,2018-07-01,2018
17234,0.9749279121818236,-0.8660254037844385,2373.0,83714,43.75,243.75,22.03335000000004,0.07,183.0,178.5,2018-08-01,2018
13067,0.9749279121818236,0.8660254037844387,1155.0,54603,43.75,268.75,9.642570000000035,2.69,75.0,81.1,2015-04-01,2015
12872,0.43388373911755823,0.8660254037844387,3347.0,53963,43.75,271.25,8.866240000000005,1.16,111.0,98.0,2021-04-01,2021
18134,0.9749279121818236,-0.4999999999999997,1246.0,93927,36.25,238.75,17.786519999999996,0.27,161.0,158.0,2015-07-01,2015
17183,-0.433883739117558,-2.4492935982947064e-16,2130.0,83703,43.75,243.75,-1.0438299999999572,0.69,162.0,164.9,2017-12-01,2017
19544,-0.7818314824680299,0.8660254037844387,2251.0,95662,38.75,238.75,16.224500000000035,1.82,243.0,272.2,2018-04-01,2018
9058,-0.7818314824680299,-0.5000000000000004,3196.0,32707,28.75,278.75,22.270440000000008,3.43,160.0,162.8,2020-11-01,2020
5519,0.7818314824680298,0.8660254037844387,790.0,29582,33.75,281.25,17.918150000000026,3.13,139.0,142.3,2014-04-01,2014
20140,-0.433883739117558,0.49999999999999994,3257.0,95677,38.75,238.75,9.978270000000009,1.98,275.0,298.8,2021-01-01,2021
7729,-0.433883739117558,-0.4999999999999997,1612.0,32771,28.75,278.75,29.336569999999995,2.52,114.0,108.6,2016-07-01,2016
9992,0.7818314824680298,-0.866025403784439,2799.0,37090,36.25,273.75,16.975400000000036,5.11,149.0,150.5,2019-10-01,2019
18955,0.9749279121818236,-0.4999999999999997,1246.0,95747,38.75,238.75,25.692769999999996,0.13,197.0,196.7,2015-07-01,2015
18553,-0.7818314824680299,-1.0,578.0,95661,38.75,238.75,22.618740000000003,0.32,186.0,195.3,2013-09-01,2013
18918,-0.433883739117558,0.5000000000000003,1185.0,95746,38.75,238.75,18.815240000000017,0.05,230.0,228.1,2015-05-01,2015
17660,0.9749279121818236,0.8660254037844387,1155.0,92253,33.75,243.75,16.142570000000035,0.13,202.0,195.5,2015-04-01,2015
15722,0.9749279121818236,0.5000000000000003,2646.0,68064,41.25,263.75,15.542930000000013,5.8,128.0,132.6,2019-05-01,2019
13805,-0.433883739117558,-0.8660254037844385,912.0,61341,41.25,271.25,22.89166,3.72,62.0,71.2,2014-08-01,2014
7180,0.9749279121818236,-0.866025403784439,973.0,32750,28.75,278.75,23.63497000000001,1.63,97.0,100.4,2014-10-01,2014
17059,0.7818314824680298,1.0,1490.0,83713,43.75,243.75,6.957180000000051,1.38,121.0,109.6,2016-03-01,2016
14821,-0.7818314824680299,-0.4999999999999997,151.0,68069,41.25,263.75,28.055470000000014,0.09,120.0,102.2,2012-07-01,2012
8063,0.7818314824680298,-0.8660254037844385,2008.0,32746,28.75,278.75,28.412000000000035,4.66,146.0,141.6,2017-08-01,2017
14086,0.0,0.8660254037844387,2616.0,61350,41.25,271.25,10.391140000000007,3.88,84.0,86.3,2019-04-01,2019
17974,-0.7818314824680299,-1.0,2769.0,92203,33.75,243.75,24.196470000000033,0.24,173.0,176.9,2019-09-01,2019
15648,0.0,-0.866025403784439,2434.0,68118,41.25,263.75,10.155760000000043,2.6,102.0,98.3,2018-10-01,2018
17587,0.7818314824680298,0.8660254037844387,790.0,92236,33.75,243.75,16.980650000000026,0.15,89.0,97.2,2014-04-01,2014
14046,0.9749279121818236,-0.8660254037844385,2373.0,61350,41.25,271.25,23.53335000000004,3.92,96.0,90.8,2018-08-01,2018
16253,0.9749279121818236,1.2246467991473532e-16,1582.0,74063,36.25,263.75,26.55737000000005,1.29,85.0,84.6,2016-06-01,2016
